658503;CICLOSPORINA DEPRONAL 100 mg capsulas blandas, 30 capsulas ;69,24;;
658501;CICLOSPORINA DEPRONAL 25 mg capsulas blandas, 30 capsulas ;18,79;;
658502;CICLOSPORINA DEPRONAL 50 MG capsulas blandas, 30 capsulas ;36,60;;
991265;CIDINE 1MG 50 COMPRIMIDOS ;10,79;;
792374;CIDINE 1MG/SOBRE 50 SOBRES GRANULADO SUSPEN ORAL ;11,98;;
991273;CIDINE solucion, frasco con 250 ml ;10,99;;
654676;CIFLOT 1,2 mg/0,4 ml gotas oticas en solucion, 20 viales ;11,98;;
730465;CILLIMICINA 300MG 1 AMPOLLA 1ML ;1,26;;
730473;CILLIMICINA 600MG 1 AMPOLLA 2ML ;1,55;;
834507;CIMASCAL 1500MG 20 COMPRIMIDOS MASTICABLES ;3,03;;
834531;CIMASCAL 1500MG 60 COMPRIMIDOS MASTICABLES ;7,58;;
834549;CIMASCAL D FORTE 60 COMPRIMIDOS MASTICABLES ;10,33;;
659933;CIMASCAL D FORTE FLAS 1500mg/400 UI comprimidos bucodispersables, 60 comprimidos ;10,73;;
970350;CINARIZINA RATIOPHARM 75 75MG 30 CAPSULAS ;2,43;;
938621;CINCOFARM 100MG 50 CAPSULAS ;16,38;;
747287;CIPRALEX 10MG 28 COMPRIMIDOS CUBIERTA PELICULAR ;23,01;;
750026;CIPRALEX 15MG 28 COMPRIMIDOS CUBIERTA PELICULAR ;34,51;;
659079;CIPRALEX 20 mg/ml gotas orales en solucion, 15 ml ;25,15;;
749986;CIPRALEX 20MG 28 COMPRIMIDOS CUBIERTA PELICULAR ;46,01;;
671891;CIPRENIT OTICO 1MG/0,5ML 20 DOSIS SOLUCION GOTAS ;11,98;;
895722;CIPROXINA 0,2% 10ML GOTAS OTICAS EN SUSPENSION ;7,73;;
793802;CIPROXINA SIMPLE 0,3% 3MG/ML GOTAS OTICAS SOL 5ML ;6,21;;
835082;CITANEST 2% 1 AMPOLLA 10ML ;0,60;;
885210;CITARABINA PFIZER 100MG 1 VIAL ;4,65;;
656797;CITORSAL POLVO PARA DISOLUCION 2 ;1,67;;
663202;CITORSAL POLVO PARA DISOLUCION 5 ;3,96;;
949081;CLAMOXYL IM 1G/VIAL 1 INYECTABLE ;2,01;;
761619;CLARELUX 500 microgramos/ g espuma cutanea , 100 g ;10,84;;
661571;CLARELUX 500 microgramos/g pomada , 30 g ;2,54;;
781690;CLAROGRAF 240MG I/ML 1 FRASCO 50ML SOLUCION INYECT ;20,59;;
836353;CLAROGRAF 240MG I/ML 10ML SOLUCION INYECTABLE ;5,09;;
650366;CLAROGRAF 300MG I/ML 1 FRASCO 100ML SOLUC INYECTAB ;59,47;;
650358;CLAROGRAF 300MG I/ML 1 FRASCO 500ML SOLUC INYECTAB ;207,36;;
650374;CLAROGRAF 300MG I/ML 1 FRASCO 50ML SOLUC INYECTABL ;32,92;;
781666;CLAROGRAF 300MG I/ML 1 FRASCO 75ML SOLUCION INYECT ;46,59;;
984088;CLAVERSAL 500MG 100 COMPRIMIDOS RECUBIERTOS ;26,93;;
687848;CLAVERSAL 500MG 100 SUPOSITORIOS ;43,85;;
675520;CLAVERSAL ESPUMA RECTAL 14 APLICACIONES ;46,98;;
928739;CLEBORIL 0.5 MG/5 ML SOLU 125 ML ;3,00;;
953224;CLEBORIL 0.5 MG/5 ML SOLU 250 ML ;5,33;;
928721;CLEBORIL 500MCG 30 COMPRIMIDOS ;3,20;;
952481;CLEBORIL 500MCG 60 COMPRIMIDOS ;5,69;;
964734;CLEBORIL PEDIATRICO 62.5MCG/ML 90ML SOL GOTAS ;1,47;;
663330;CLEXANE 100 mg (10.000 U.I.) jeringas , 10 jeringas ;96,53;;
663317;CLEXANE 100 mg (10.000 U.I.) jeringas , 2 jeringas ;23,88;;
840074;CLEXANE 20MG (2000UI)/AMP 10 AMPOLLAS 0,2ML SOL IN ;21,98;;
840041;CLEXANE 20MG (2000UI)/AMP 2 AMPOLLAS 0,2ML SOL INY ;5,21;;
840223;CLEXANE 20MG (2000UI)/JER 2 JER PREC 0,2ML SOL INY ;5,21;;
839423;CLEXANE 40MG (4000UI)/AMP 10 AMPOLLAS 0,4ML SOL IN ;42,58;;
839258;CLEXANE 40MG (4000UI)/AMP 2 AMPOLLAS 0,4ML SOL INY ;10,13;;
839431;CLEXANE 40MG (4000UI)/JER 2 JER PREC 0,4ML SOL IN ;10,13;;
838953;CLEXANE 60MG (6000UI)/JER 10 JER PREC 0,6ML SOL IN ;65,97;;
838656;CLEXANE 60MG (6000UI)/JER 2 JER PREC 0,6ML SOL INY ;16,32;;
838276;CLEXANE 80MG (8000UI)/JER 10 JER PREC 0,8ML SOL IN ;80,65;;
838243;CLEXANE 80MG (8000UI)/JER 2 JER PREC 0,8ML SOL INY ;19,96;;
663318;CLEXANE FORTE 120 mg (12000 U.I.) solucion inyectable en jeringa precargada , 10 jeringas ;117,14;;
663319;CLEXANE FORTE 150 mg (15000 U.I.) /1 ml jeringas , 10 jeringas ;133,50;;
670570;CLIMEN 21 COMPRIMIDOS RECUBIERTOS ;6,26;;
904920;CLIMODIEN 2/2MG 28 COMPRIMIDOS RECUBIERTOS ;11,98;;
939587;CLINADIL 45 CAPSULAS ;4,10;;
731224;CLINADIL 50ML SOLUCION GOTAS ;4,43;;
691691;CLINWAS TOPICO 1% GEL 30 G ;3,00;;
691709;CLINWAS TOPICO 1% SOLUCION 30 ML ;3,00;;
651086;CLIPPER 5 mg comprimidos gastrorresistentes de liberacion prolongada, 30 Comprimido ;80,61;;
708404;CLOBENDIAN RETARD 120MG 40 CAPSULAS ;20,43;;
658226;CLOBEX 500 microgramos/g champu, 1 frasco de 125 ml ;17,63;;
658225;CLOBEX 500 microgramos/g champu, 1 frasco de 60 ml ;11,02;;
731356;CLOMIFEN 25MG 20 CAPSULAS ;1,68;;
682997;CLOPIXOL 10 mg comprimidos , 30 comprimidos ;5,94;;
682989;CLOPIXOL 10 mg comprimidos , 50 comprimidos ;9,91;;
682971;CLOPIXOL 25 mg comprimidos , 30 comprimidos ;12,88;;
682955;CLOPIXOL ACUFASE 50 mg/ml , 1 x 1 ml ;9,41;;
682948;CLOPIXOL ACUFASE 50 mg/ml , 10 x 1 ml ;84,87;;
682963;CLOPIXOL DEPOT 200 mg/ml , 1 x 1 ml ;7,94;;
683003;CLOPIXOL GOTAS 20 mg/ml , frasco de 20 ml ;9,07;;
734004;CLORAM ZINC LLORENS 10ML COLIRIO ;1,25;;
653136;CLORETILO CHEMIROSA 100G 100% SPRAY ;3,34;;
896878;CLORURO CALCICO BRAUN 10% 5 AMP 10ML INY ;2,75;;
656757;CLORURO MORFICO 1% INYECTABLE 10 ;3,68;;
656758;CLORURO MORFICO 2% INYECTABLE 10 ;3,80;;
860783;CLORURO POTASICO GRIFOLS 1,85G 1 AMPOLLA 10ML ;0,72;;
699892;CLORURO POTASICO GRIFOLS 1M 745 MG 1 AMP 10 ML ;0,54;;
893255;CLORURO SODICO 0,9% BIEFFE MEDITAL 1 BOLSA 1000ML ;2,34;;
891499;CLORURO SODICO 0,9% BIEFFE MEDITAL 1 BOLSA 100ML ;1,59;;
891721;CLORURO SODICO 0,9% BIEFFE MEDITAL 1 BOLSA 250ML ;1,86;;
891986;CLORURO SODICO 0,9% BIEFFE MEDITAL 1 BOLSA 500ML ;1,95;;
891259;CLORURO SODICO 0,9% BIEFFE MEDITAL 1 BOLSA 50ML ;1,53;;
942870;CLORURO SODICO 0,9% BRAUN 1000ML 1 FRAS IY ;2,16;;
942862;CLORURO SODICO 0,9% BRAUN 250ML 1 FRAS INY ;1,71;;
897009;CLORURO SODICO 0,9% BRAUN 500ML 1 FRASC IY ;1,87;;
652746;CLORURO SODICO 0,9% TECSOLPAR 1 X 1000ML SOL PERFU ;2,13;;
652741;CLORURO SODICO 0,9% TECSOLPAR 1 X 100ML SOL PERFUS ;1,50;;
652742;CLORURO SODICO 0,9% TECSOLPAR 1 X 250ML SOL PERFUS ;1,71;;
652745;CLORURO SODICO 0,9% TECSOLPAR 1 X 500ML SOL PERFUS ;1,88;;
652740;CLORURO SODICO 0,9% TECSOLPAR 1 X 50ML SOL PERFUSI ;1,44;;
660377;CLORURO SODICO 0,9% TECSOLPAR solucion para perfusion, 1 x 100 ml (frasco plastico) ;1,50;;
660380;CLORURO SODICO 0,9% TECSOLPAR solucion para perfusion, 1 x 1000 ml (frasco plastico) ;2,07;;
660378;CLORURO SODICO 0,9% TECSOLPAR solucion para perfusion, 1 x 250 ml (frasco plastico) ;1,74;;
660376;CLORURO SODICO 0,9% TECSOLPAR solucion para perfusion, 1 x 50 ml (frasco plastico) ;1,46;;
660379;CLORURO SODICO 0,9% TECSOLPAR solucion para perfusion, 1 x 500 ml (frasco plastico) ;1,91;;
680892;CLORURO SODICO 0.9% BIOMENDI 1000ML SOL ;2,13;;
680926;CLORURO SODICO 0.9% BIOMENDI 100ML SOL ;1,59;;
680884;CLORURO SODICO 0.9% BIOMENDI 2000ML SOL ;2,67;;
680918;CLORURO SODICO 0.9% BIOMENDI 250ML SOL ;1,82;;
680900;CLORURO SODICO 0.9% BIOMENDI 500ML SOL ;1,95;;
682138;CLORURO SODICO GRIFOLS 0.45% 1000ML FRASCO ;2,15;;
682146;CLORURO SODICO GRIFOLS 0.45% 500ML FRASCO ;1,61;;
654196;CLORURO SODIO 0,9% PHYSAN FRASCO 1000ML SOLUC PERF ;1,87;;
654191;CLORURO SODIO 0,9% PHYSAN FRASCO 100ML SOLUC PERFU ;1,28;;
654192;CLORURO SODIO 0,9% PHYSAN FRASCO 250ML SOLUC PERF ;1,49;;
654190;CLORURO SODIO 0,9% PHYSAN FRASCO 50/100ML SOL PERF ;1,31;;
654193;CLORURO SODIO 0,9% PHYSAN FRASCO 500ML SOLUC PERF ;1,63;;
952010;CLOVATE 0,05% P/P 15G CREMA ;1,40;;
952036;CLOVATE 0,05% P/P 30G CREMA ;2,51;;
753665;COAPROVEL 150/12,5MG 28 COMPRIMIDOS RECUB PELIC ;23,33;;
754234;COAPROVEL 300/12,5MG 28 COMPRIMIDOS RECUB PELIC ;31,33;;
656037;COAPROVEL 300MG/25MG 28 COMP RECUB PELICUL ;31,33;;
669549;COD-EFFERALGAN 500/30MG 20 COMPRIMIDOS EFERVESCENT ;2,72;;
795971;CODEISAN 28,7MG 10 COMPRIMIDOS ;2,10;;
796052;CODEISAN 28,7MG 20 COMPRIMIDOS ;2,85;;
795419;CODEISAN 6,33MG/5ML 125ML JARABE ;1,65;;
936518;CODEISAN 6,33MG/5ML 250ML JARABE ;3,96;;
780643;CO-DIOVAN 160/12,5MG 28 COMPRIM RECUBIE PELICUL ;34,37;;
661200;CO-DIOVAN 320 mg/12,5 mg comprimidos recubiertos con pelicula , 28 comprimidos ;38,46;;
657353;CO-DIOVAN 80MG/12,5MG 28 COMPRIM RECUB PELICULA ;22,86;;
650389;CO-DIOVAN FORTE 160MG/25MG 28 COMPRIM RECUB PELIC ;35,08;;
661221;CO-DIOVAN FORTE 320 mg/25 mg comprimidos recubiertos con pelicula , 28 comprimidos ;40,03;;
732461;CO-FLUOCIN FUERTE 0.1% 15G CREMA ;2,46;;
732479;CO-FLUOCIN FUERTE 0.1% 30G CREMA ;3,05;;
733519;COL CUSI ATROPINA 0.5% 10ML ;1,37;;
881730;COLCHICINE HOUDE 1MG 40 GRANULOS COMPRIMIDOS ;2,27;;
881706;COLCHIMAX 60 COMPRIMIDOS ;2,16;;
733287;COLEGRAF 500MG 6 COMPRIMIDOS ;1,71;;
733295;COLEGRAF 500MG 9 COMPRIMIDOS ;1,98;;
716894;COLESTID 5G 30 SOBRES ;13,03;;
949552;COLIMICINA 16,6MG 8 COMPRIMIDOS ;2,24;;
949545;COLIMICINA ORAL FORTE 37.5MG 8 COMPRIMIDOS ;3,00;;
656837;COLIRCUSI ANESTESICO COLIRIO , 1 frasco de 10 ml ;2,30;;
733527;COLIRCUSI ATROPINA 1% 10ML SOL OFTALMICA ;1,47;;
735217;COLIRCUSI CICLOPLEJICO 1% 10ML SOL OFTALM ;1,88;;
656832;COLIRCUSI CLORAMFENICOL , 1 frasco de 10 ml ;2,36;;
653460;COLIRCUSI DEXAMETASONA 0.1% 10ML SOL OFTAL ;1,92;;
656658;COLIRCUSI FENILEFRINA COLIRIO, 10 g ;3,00;;
999802;COLIRCUSI FLUOTEST 3ML SOLUCION OFTALMICA ;3,00;;
653224;COLIRCUSI GENTADEXA 10ML SOLUCION OFTALMICA ;2,90;;
656657;COLIRCUSI GENTAMICINA 0,3%, 10 g ;3,00;;
656656;COLIRCUSI GENTAMICINA 0,6%, 10 g ;3,00;;
775486;COLIRCUSI HUMECTANTE COLIRIO 15 ML ;3,00;;
653461;COLIRCUSI PILOCARPINA 2% 10 COLIRIO ;2,67;;
656655;COLIRCUSI TROPICAMIDA, 1 frasco de 5 ml ;3,00;;
656749;COLME , 4 ampollas de 15 ml ;4,04;;
735688;COLME 6G/100ML 1 AMPOLLA 15ML SOLUCION ;1,85;;
653113;COLPOTROFIN 30G GREMA VAGINAL ;3,84;;
653511;COMBIGAN 1 FRASCO 5ML COLIRIO EN SOLUCION ;16,23;;
659384;COMPETACT 15MG/850MG 56 COMPRIMIDOS RECUB PEL ;57,58;;
736090;COMPLECAL , 10 ampollas ;2,94;;
709410;COMTAN 200MG 100 COMPRIMIDOS CUBIER PELICU ;103,89;;
662849;CONBRIZA 20MG 28 COMPRIMIDOS RECUBIERTOS C ;33,08;;
713792;CONCERTA 18MG 30 COMPRIMIDOS LIB PROLONGADA ;53,71;;
661331;CONCERTA 27 mg comprimidos de liberacion prolongada , 30 comprimidos ;63,40;;
722215;CONCERTA 36MG 30 COMPRIMIDOS LIBERACION PROLONGADA ;73,10;;
722314;CONCERTA 54MG 30 COMPRIMIDOS LIBERACION PROLONGADA ;94,97;;
815241;CONDROSAN 400MG 60 CAPSULAS DURAS ;18,63;;
815217;CONDROSULF 400MG 60 CAPSULAS DURAS ;18,63;;
815225;CONDROSULF 400MG/SOBRE 60 SOBRES GRANULADO SOL OR ;18,63;;
736223;CONDUCTASA 30 CAPSULAS ;3,00;;
736231;CONDUCTASA 460MG/AMPOLLA 5 AMPOLLAS 5ML SOL INY ;2,67;;
736215;CONDUCTASA FRASCO 150ML SOLUCION ORAL ;3,00;;
658728;COPALIA 10MG/160MG 28 COMP RECUB CON PELIC ;42,45;;
658727;COPALIA 5MG/160MG 28 COMP RECUB CON PELIC ;39,92;;
699918;COPINAL 300MG 30 CAPSULAS ;4,91;;
696351;COPINAL 300MG 30 SOBRES MONODOSIS ;5,39;;
699900;COPINAL 300MG 60 CAPSULAS ;8,92;;
696344;COPINAL 300MG 60 SOBRES MONODOSIS ;9,74;;
750927;CORDIPLAST 10MG 7 PARCHES TRANSDERMICOS ;5,18;;
751008;CORDIPLAST 10MG/24H 30 PARCHES TRANSDERMICOS ;21,69;;
656518;CORDIPLAST 15 mg parches transdermicos, 30 parches ;26,73;;
750901;CORDIPLAST 15MG 7 PARCHES TRANSDERMICOS ;6,33;;
656517;CORDIPLAST 5 mg PARCHES TRANSDERMICOS, 30 parches P ;16,74;;
750760;CORDIPLAST 5MG 7 PARCHES TRANSDERMICOS ;3,98;;
723676;CORIFINA 0,05% 6ML COLIRIO ;8,06;;
679860;CORIFINA 0,1% 10ML SPRAY NASAL ;7,55;;
679852;CORIFINA 0,1% 20ML SPRAY NASAL ;13,75;;
661143;CORIPREN 10 mg/10 mg comprimidos recubiertos con pelicula , 28 comprimidos ;17,79;;
661151;CORIPREN 20 mg/10 mg comprimidos recubiertos con pelicula , 28 comprimidos ;18,01;;
653060;CORLENTOR 5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA ;67,70;;
653061;CORLENTOR 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICUL ;69,35;;
994012;CORONUR RETARD 40MG 30 GRAGEAS ;8,44;;
992446;CORPEA 2MG 30 COMPRIMIDOS ;3,00;;
992453;CORPEA 2MG 60 COMPRIMIDOS ;4,34;;
992362;CORPEA 4MG 30 COMPRIMIDOS ;3,44;;
732487;CORTIESPEC 0,025% 30G CREMA ;2,58;;
993188;COSLAN 250MG 20 CAPSULAS ;1,61;;
840702;COSOPT COLIRIO EN SOLUCION 5ML ;19,42;;
780700;CO-VALS 160/12,5MG 28 COMPRIMIDOS RECUBIER PELIC ;34,37;;
662120;CO-VALS 320mg/12,5mg comprimidos recubiertos con pelicula , 28 comprimidos ;38,46;;
657247;CO-VALS 80/12,5MG 28 COMPRIMIDOS RECUBIERTOS ;22,86;;
650999;CO-VALS FORTE 160MG/25MG 28 COMPRIM RECUBIE PELIC ;35,08;;
662119;CO-VALS FORTE 320mg/25mg comprimidos recubiertos con pelicula , 28 comprimidos ;40,03;;
740860;COXUMADOL 20 SOBRES ;2,72;;
661872;CRESTOR 10 mg comprimidos recubiertos con pelicula , 28 comprimidos ;24,95;;
661873;CRESTOR 20 mg comprimidos recubiertos con pelicula , 28 comprimidos ;37,42;;
661858;CRESTOR 5 mg comprimidos recubiertos con pelicula , 28 comprimidos ;18,18;;
851907;CRINONE 8% 6 APLICADORES GEL VAGINAL ;25,85;;
699470;CROMATONBIC B12 1000MCG 8 AMP INYECT ;3,00;;
699496;CROMATONBIC B12 100MCG 10 AMPOLLAS INYECT 1ML ;2,36;;
699488;CROMATONBIC B12 100MCG 5 AMPOLLAS INYECT 1ML ;1,76;;
699462;CROMATONBIC B12 250MCG 10 AMPOLLAS INYECT 1ML ;2,81;;
699454;CROMATONBIC B12 250MCG 5 AMPOLLAS INYECT 1ML ;2,36;;
656821;CROMATONBIC FERRO VIAL BEBIBLE + TAPON CONTENEDOR , 1 vial de 30 ml ;5,54;;
699405;CROMATONBIC FOLINICO 30 VIALES BEBIBLES 12ML ;4,26;;
982991;CROMOGLICATO SODICO 40MG 15ML 4% SOLUCION NASAL ;2,97;;
678904;CRONODINE RETARD 120 MG 30 CAPS ;17,91;;
678888;CRONODINE RETARD 240 MG 30 CAPS ;24,11;;
824342;CUPRIPEN 250MG 30 CAPSULAS ;10,13;;
824318;CUPRIPEN 50MG 30 COMPRIMIDOS ;4,08;;
944355;CUROXIMA 250MG/VIAL 1 INYECTABLE 2ML ;1,82;;
973883;CUSICROM FUERTE OFTALMICO 4% 10ML ;2,97;;
738989;CUTANIT ULTRA 0.2% 15G CREMA ;3,74;;
852533;CUTANIT ULTRA 0.2% 30G CREMA ;6,86;;
660700;CYANOKIT 2,5G 2VIAL+1DIS PERF+2DIS TRANS+1 ;645,91;;
964775;CYATER 60MG 20 COMPRIMIDOS ;3,00;;
977884;CYATER 60MG 30 COMPRIMIDOS ;3,00;;
684118;CYCLADOL 20MG (191.2) 20 COMPRIMIDOS ;6,29;;
941724;CYCLADOL DREF 191,2MG 20 COMPRIM EFERVESCENTES ;6,62;;
651478;CYMBALTA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTE ;29,80;;
651479;CYMBALTA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTE ;47,67;;
990317;CYTOTEC 200MCG 40 COMPRIMIDOS ;10,09;;
865204;DABONAL 20MG 28 COMPRIMIDOS ;3,20;;
650609;DAFALGAN 1G 20 COMPRIMIDOS EFERVESCENTE ;3,38;;
746958;DAFALGAN 1G 40 COMPRIMIDOS EFERVESCENTES ;5,57;;
670315;DAFALGAN 1G 8 COMPRIMIDOS EFERVESCENTES ;1,40;;
658730;DAFIRO 10MG/160MG 28 COMP RECUB CON PELIC ;42,45;;
658729;DAFIRO 5MG/160MG 28 COMP RECUB CON PELIC ;39,93;;
960310;DAGAN 20MG 30 COMPRIMIDOS ;7,78;;
973974;DAGAN 20MG 60 COMPRIMIDOS ;15,39;;
661753;DAIVOBET 50 microgramos/g + 0,5 mg/g gel , 60 g ;57,22;;
748970;DAIVOBET 60G POMADA ;53,72;;
738260;DAIVONEX 0,005% 100G CREMA ;28,41;;
681759;DAIVONEX 0,005% 30G CREMA ;10,22;;
677450;DAIVONEX 0,005% 30ML SOLUCION CUTANEA ;11,71;;
677443;DAIVONEX 0,005% 60ML SOLUCION CUTANEA ;23,21;;
739367;DAKTARIN 2% 20G POLVO ;2,78;;
739342;DAKTARIN 2% 40G CREMA ;3,23;;
955419;DAKTARIN 2% 40G GEL ORAL ;2,84;;
739375;DAKTARIN 250MG 12 COMPRIMIDOS ;6,48;;
739359;DAKTARIN GINECOLOGICO 2% 40G CREMA ;3,23;;
765875;DALACIN 1% 30ML EMULSION ;3,51;;
851568;DALACIN 100 mg ovulos , 3 ovulos sin aplicador ;12,46;;
985077;DALACIN 150MG 24 CAPSULAS ;4,44;;
719658;DALACIN 2% 40G CREMA VAGINAL ;12,46;;
765917;DALACIN 300MG 24 CAPSULAS ;7,34;;
765719;DALACIN TOPICO 1% 30ML SOLUCION ;3,51;;
853457;DALGEN 6% 60G GEL TOPICO ;2,79;;
975995;DALGEN SPRAY 6% 75ML ;6,30;;
682898;DANATROL 100MG 60 CAPSULAS ;19,36;;
682914;DANATROL 200MG 60 CAPSULAS ;37,83;;
682906;DANATROL 50MG 60 CAPSULAS ;10,00;;
739706;DANILON crema , tubo con 60 g ;2,37;;
691196;DAONIL 5MG 100 COMPRIMIDOS ;4,11;;
739888;DAONIL 5MG 30 COMPRIMIDOS ;1,80;;
739961;DARAPRIM 25 mg comprimidos , 30 comprimidos ;2,82;;
930685;DASTOSIN 10MG/5ML 150ML JARABE ;2,66;;
653105;DASTOSIN 10MG/5ML 250ML JARABE ;3,78;;
930677;DASTOSIN 20MG 30 CAPSULAS ;3,00;;
992529;DATOLAN 7.5MG 30 COMPRIMIDOS ;3,00;;
740233;DAUNOBLASTINA 20MG 1 VIAL 10ML ;6,30;;
740464;DECA-DURABOLIN 25 mg inyectable , 1 ampolla ;2,15;;
740480;DECA-DURABOLIN 50 mg inyectable , 1 ampolla ;2,72;;
745174;DECAPEPTYL DIARIO 0,1MG/VI 7 INYECTABLES ;34,69;;
990325;DECAPEPTYL MENSUAL 3.75MG 1 VI + 1 AMP 2ML INY ;152,90;;
668889;DECAPEPTYL TRIM 11.25MG 1 INYECTABLE 2ML ;320,47;;
740613;DECENTAN 8 MG 25 COMPRIMIDOS ;1,49;;
740621;DECENTAN 8 MG 50 COMPRIMIDOS ;1,94;;
963330;DECLOBAN , 1 tubo de 15 g ;1,32;;
963348;DECLOBAN , 1 tubo de 30 g ;2,54;;
774042;DENSICAL 1500MG 20 COMPRIMIDOS MASTICABLES 600MG ;3,03;;
774133;DENSICAL 1500MG 60 COMPRIMIDOS MASTICABLES 600MG ;7,58;;
741553;DENUBIL 10 AMPOLLAS BEBIBLES 5ML ;2,27;;
741561;DENUBIL 20 AMPOLLAS BEBIBLES 5ML ;2,70;;
650008;DEPAKINE 1G/5ML FRASCO 60ML SOLUCION ORAL ;5,45;;
650007;DEPAKINE 200 mg comprimidos gastrorresistentes, 100 comprimidos ;6,74;;
650006;DEPAKINE 200 mg comprimidos gastrorresistentes, 40 comprimidos ;3,60;;
650005;DEPAKINE 500 mg comprimidos gastrorresistentes, 100 comprimidos ;14,61;;
650004;DEPAKINE 500 mg comprimidos gastrorresistentes, 20 comprimidos ;3,93;;
671131;DEPAKINE CRONO 300 300MG 100 COMPRIMID REC ;11,65;;
671149;DEPAKINE CRONO 500 500MG 100 COMPRIMID REC ;19,30;;
741595;DEPAMIDE 300MG 30 GRAGEAS ;2,96;;
741629;DEPO-PROGEVERA 150MG 1 VIAL SOLUCION INYECTABLE ;2,40;;
741660;DEPRANCOL AS 150MG 10 CAPSULAS ;2,15;;
752402;DEPRAX 100MG 30 COMPRIMIDOS ;5,52;;
754226;DEPRAX 100MG 60 COMPRIMIDOS ;10,13;;
656720;DEPRELIO 25 mg capsulas, 30 capsulas ;3,02;;
791780;DERCUTANE 10MG 50 CAPSULAS ;28,53;;
791962;DERCUTANE 20MG 50 CAPSULAS ;47,88;;
660288;DERCUTANE 40 mg capsulas blandas, 30 capsulas ;51,82;;
660861;DERCUTANE 5 mg capsulas blandas , 50 capsulas ;16,96;;
966507;DEREME 0.025% 30G CREMA ;3,02;;
967034;DEREME 0.025% 30G GEL ;3,03;;
967018;DEREME 0.025% 30ML LOCION ;3,05;;
701102;DEREME 0.025% 60G CREMA ;5,58;;
701052;DEREME 0.025% 60G GEL ;5,58;;
701011;DEREME 0.025% 60ML LOCION ;5,58;;
907113;DEREME 0.025% 60ML LOCION CAPILAR ;6,14;;
908954;DERIPIL 2% 70G GEL ;2,96;;
978544;DERIPIL 2% 70ML SOLUCION TOPICA ;2,72;;
741926;DERMAREN 0.25% 30G CREMA ;2,69;;
651992;DERMAREN 0.25% 60G CREMA ;4,38;;
724757;DERMATRANS 10 31,37MG/PARCHE 15 PARCHES TRANSDERMI ;10,25;;
726513;DERMATRANS 10 31,37MG/PARCHE 30 PARCHES TRANSDERMI ;21,98;;
726810;DERMATRANS 15 47,04MG/PARCHE 15 PARCHES TRANSDERMI ;12,35;;
729749;DERMATRANS 15 47,04MG/PARCHE 30 PARCHES TRANSERMI ;26,88;;
721696;DERMATRANS 5 15,7MG/PARCHE 15 PARCHES TRAN ;7,90;;
722637;DERMATRANS 5 15,7MG/PARCHE 30 PARCHES TRANSDERMI ;16,93;;
676734;DERMESTRIL 100 8MG 8 PARCHES TRANSDERMICOS ;6,32;;
676759;DERMESTRIL 25 2MG 8 PARCHES TRANSDERMICOS ;5,12;;
676742;DERMESTRIL 50 4MG 8 PARCHES TRANSDERMICOS ;5,75;;
846907;DERMESTRIL SEPTEM 25MCG/24H 12 PARCHES TRANSDERM ;13,25;;
846782;DERMESTRIL SEPTEM 25MCG/24H 4 PARCHES TRANSDERMIC ;5,12;;
846733;DERMESTRIL SEPTEM 50MCG/24H 12 PARCHES TRASDERMICO ;18,63;;
846675;DERMESTRIL SEPTEM 50MCG/24H 4 PARCHES TRANSDERMICO ;7,19;;
846410;DERMESTRIL-SEPTEM 75MCG/24H 12 PARCHES ;20,47;;
846196;DERMESTRIL-SEPTEM 75MCG/24H 4 PARCHES ;7,90;;
742205;DERMISONE TRI ANTIBIOTICA 15G POMADA ;1,56;;
952986;DERMISONE TRI-ANTIBIOTICA 30G POMADA ;1,91;;
743344;DERMOFIX 2% 100G GEL ;6,90;;
811737;DERMOFIX 2% 30G CREMA ;6,53;;
743039;DERMOFIX 2% 30G POLVO ;6,39;;
743351;DERMOFIX 2% 30ML SOLUCION ;6,78;;
651539;DERMOFIX 2% 60G CREMA ;11,87;;
741827;DERMOSA AUREOMICINA 1% 15G POMADA ;1,85;;
741819;DERMOSA AUREOMICINA 3% 15G POMADA ;2,28;;
830471;DERMOSA HIDROCORTISONA 1% 30G POMADA ;3,15;;
830513;DERMOSA HIDROCORTISONA 1% 60G POMADA ;6,20;;
711887;DERMOSEPTIC 2% 100G GEL ;6,90;;
813352;DERMOSEPTIC 2% 30G CREMA ;6,53;;
711895;DERMOSEPTIC 2% 30G POLVO ;6,39;;
711796;DERMOSEPTIC 2% 30ML SOLUCION ;6,78;;
653402;DERMOSEPTIC crema, tubo con 60 g ;11,88;;
742734;DESFERIN 0,5G/VIAL 10 VIALES ;35,44;;
661256;DETRUSITOL 2MG 56 COMPRIMIDOS RECUBIERTOS PELICULA ;40,66;;
999881;DETRUSITOL NEO 4MG 28 CAPSULAS DURAS LIBER PROLONG ;45,81;;
742908;DEVINCAL 30 CAPSULAS ;3,77;;
712125;DEXAMETASONA BELMAC 0.5MG 20 COMPRIMIDOS ;2,75;;
961789;DEXIDE 500MG 50 CAPSULAS DURAS ;9,34;;
760439;DEXNON 100MCG 100 COMPRIMIDOS ;4,35;;
978262;DEXTROSA FRESENIUS KABI 50% 100ML 1 FRASCO ;1,79;;
